Species 1,Species 2,Dist
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2539184953
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2388674389
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2388674389
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2370656371
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2378378378
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2378378378
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2383526384
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2386100386
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2386100386
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2393822394
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2386100386
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2370656371
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2388674389
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2307890003
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2350064350
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2350064350
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2347490347
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2350064350
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2350064350
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2350064350
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.0092307692
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.0089743590
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.0092307692
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2591431557
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2591431557
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2594043887
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2474942174
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.0094871795
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2652799178
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,0.2406692407
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2276041667
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2489711934
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2070202408
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2067381317
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2077590607
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2276041667
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2282859339
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2267486549
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2469135802
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2126569306
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2281250000
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2281250000
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2289062500
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2276041667
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2281250000
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2388020833
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2273437500
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2278645833
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2291666667
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2136817832
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2139379964
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2275172944
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2270048681
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2270048681
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2267486549
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2277735076
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2295669997
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2272610812
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2277735076
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2264924417
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2282859339
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2067381317
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2229054573
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2231616705
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2229054573
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2229054573
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2229054573
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2234178837
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2505144033
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2505144033
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2505144033
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2252604167
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2252604167
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2252604167
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2197549770
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2484567901
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.1161846778
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2162439149
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,0.2484567901
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2405819693
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2383526384
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2098099640
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2097723203
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2118188795
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2400623539
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0155930470
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0155930470
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2393822394
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0953476483
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2434398545
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2444790855
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2431800468
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2429202390
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2444790855
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.1699142634
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2400623539
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2431800468
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2436996622
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0892126789
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0894683027
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0163098879
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0158002039
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0152905199
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0140163099
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0147808359
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0150356779
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0168195719
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0152905199
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0140163099
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0186605317
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2105397800
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0112130479
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0101936799
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0107033639
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0112130479
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0112130479
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0112130479
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2375804376
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2375804376
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2375804376
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2460379319
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2460379319
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2460379319
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2297262727
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2365508366
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2632386800
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.0897239264
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2362934363
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,0.2270048681
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2411015848
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2393822394
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2100667694
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2100281402
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2120746994
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2405819693
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.0145705521
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.0145705521
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2404118404
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.0953476483
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2439594700
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2449987010
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2436996622
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2434398545
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2449987010
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.1704338789
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2405819693
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2436996622
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.2442192777
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.0887014315
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.0889570552
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.0158002039
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.0152905199
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.0147808359
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,0.0135066259
